name	taxonomy_id	taxonomy_lvl	PM06-C1D01_num	PM06-C1D01_frac	PM06-C1D02_num	PM06-C1D02_frac	PM06-C1D15_num	PM06-C1D15_frac	PM06-C1D36_num	PM06-C1D36_frac	PM06-S1_num	PM06-S1_frac
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	17	0.00001	1	0.00000	3	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. 8	2584466	S	1	0.00000	32	0.00001	15	0.00000	27	0.00001	1	0.00000
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	1	0.00000	1	0.00000	3	0.00000	8	0.00000	0	0.00000
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	1	0.00000	0	0.00000	1	0.00000	12	0.00000	0	0.00000
Mesorhizobium japonicum	2066070	S	96	0.00004	1	0.00000	6	0.00000	2	0.00000	0	0.00000
Mesorhizobium amorphae	71433	S	10	0.00000	54	0.00001	12	0.00000	35	0.00001	2	0.00000
Mesorhizobium oceanicum	1670800	S	2	0.00000	10	0.00000	3	0.00000	25	0.00000	0	0.00000
Mesorhizobium loti	381	S	5	0.00000	60	0.00001	64	0.00002	172	0.00003	0	0.00000
Mesorhizobium huakuii	28104	S	2	0.00000	59	0.00001	22	0.00001	33	0.00001	0	0.00000
Mesorhizobium australicum	536018	S	1	0.00000	3	0.00000	2	0.00000	11	0.00000	0	0.00000
Phyllobacterium zundukense	1867719	S	23	0.00001	3	0.00000	2	0.00000	18	0.00000	0	0.00000
Aminobacter sp. MSH1	374606	S	21	0.00001	2	0.00000	6	0.00000	13	0.00000	0	0.00000
Lentilitoribacter sp. Alg239-R112	2305987	S	4	0.00000	2	0.00000	5	0.00000	2	0.00000	0	0.00000
Roseitalea porphyridii	1852022	S	2	0.00000	3	0.00000	1	0.00000	13	0.00000	0	0.00000
Nitratireductor sp. SY7	2599600	S	1	0.00000	3	0.00000	2	0.00000	21	0.00000	0	0.00000
Hoeflea sp. IMCC20628	1620421	S	1	0.00000	14	0.00000	6	0.00000	18	0.00000	0	0.00000
Chelativorans sp. BNC1	266779	S	1	0.00000	2	0.00000	1	0.00000	11	0.00000	0	0.00000
Rhizobium sp. ACO-34A	1571470	S	37	0.00001	2	0.00000	4	0.00000	13	0.00000	0	0.00000
Rhizobium sp. NIBRBAC000502774	2590777	S	14	0.00001	0	0.00000	2	0.00000	0	0.00000	0	0.00000
Rhizobium sp. Khangiran2	1435607	S	12	0.00000	38	0.00001	13	0.00000	37	0.00001	0	0.00000
Rhizobium sp. WL3	2603277	S	1	0.00000	0	0.00000	2	0.00000	3	0.00000	6	0.00000
Rhizobium sp. ADMK78	1813451	S	1	0.00000	1	0.00000	4	0.00000	1	0.00000	0	0.00000
Rhizobium sp. NXC14	1981173	S	1	0.00000	13	0.00000	6	0.00000	1	0.00000	0	0.00000
Rhizobium sp. CIAT894	2020312	S	1	0.00000	0	0.00000	4	0.00000	1	0.00000	0	0.00000
Rhizobium leguminosarum	384	S	62	0.00002	244	0.00005	120	0.00003	235	0.00005	28	0.00000
Rhizobium etli	29449	S	11	0.00000	4	0.00000	2	0.00000	16	0.00000	3	0.00000
Rhizobium pseudoryzae	379684	S	5	0.00000	1	0.00000	1	0.00000	3	0.00000	19	0.00000
Rhizobium lusitanum	293958	S	4	0.00000	2	0.00000	2	0.00000	5	0.00000	1	0.00000
Rhizobium gallicum	56730	S	3	0.00000	0	0.00000	2	0.00000	2	0.00000	1	0.00000
Rhizobium favelukesii	348824	S	3	0.00000	5	0.00000	11	0.00000	22	0.00000	1	0.00000
Rhizobium jaguaris	1312183	S	3	0.00000	3	0.00000	8	0.00000	7	0.00000	1	0.00000
Rhizobium rhizoryzae	451876	S	2	0.00000	1	0.00000	2	0.00000	14	0.00000	20	0.00000
Rhizobium grahamii	1120045	S	2	0.00000	3	0.00000	3	0.00000	9	0.00000	0	0.00000
Rhizobium flavum	1335061	S	2	0.00000	0	0.00000	1	0.00000	0	0.00000	6	0.00000
Rhizobium tropici	398	S	1	0.00000	17	0.00000	5	0.00000	19	0.00000	0	0.00000
Rhizobium pusense	648995	S	3	0.00000	3	0.00000	7	0.00000	34	0.00001	5	0.00000
Agrobacterium tumefaciens	358	S	24	0.00001	85	0.00002	56	0.00002	155	0.00003	9	0.00000
Agrobacterium fabrum	1176649	S	8	0.00000	2	0.00000	3	0.00000	16	0.00000	7	0.00000
Agrobacterium vitis	373	S	16	0.00001	17	0.00000	19	0.00001	35	0.00001	10	0.00000
Agrobacterium larrymoorei	160699	S	3	0.00000	8	0.00000	13	0.00000	14	0.00000	0	0.00000
Agrobacterium sp. RAC06	1842536	S	1	0.00000	20	0.00000	5	0.00000	16	0.00000	3	0.00000
Agrobacterium sp. T29	2580515	S	1	0.00000	1	0.00000	1	0.00000	10	0.00000	0	0.00000
Neorhizobium galegae	399	S	1	0.00000	45	0.00001	21	0.00001	41	0.00001	5	0.00000
Sinorhizobium meliloti	382	S	8	0.00000	44	0.00001	32	0.00001	105	0.00002	13	0.00000
Sinorhizobium fredii	380	S	5	0.00000	157	0.00003	33	0.00001	111	0.00002	5	0.00000
Sinorhizobium americanum	194963	S	3	0.00000	3	0.00000	5	0.00000	14	0.00000	1	0.00000
Sinorhizobium sp. RAC02	1842534	S	1	0.00000	16	0.00000	14	0.00000	14	0.00000	0	0.00000
Ensifer adhaerens	106592	S	4	0.00000	1	0.00000	2	0.00000	3	0.00000	8	0.00000
Candidatus Liberibacter solanacearum	556287	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Liberibacter africanus	34020	S	1	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Candidatus Liberibacter americanus	309868	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylocystis bryophila	655015	S	121	0.00005	10	0.00000	3	0.00000	10	0.00000	0	0.00000
Terasakiella sp. SH-1	2560057	S	7	0.00000	6	0.00000	10	0.00000	5	0.00000	0	0.00000
Bartonella sp. HY038	2759660	S	40	0.00002	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Bartonella sp. 1-1C	515256	S	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bartonella krasnovii	2267275	S	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bartonella ancashensis	1318743	S	5	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000
Bartonella schoenbuchensis	165694	S	6	0.00000	0	0.00000	0	0.00000	4	0.00000	0	0.00000
Bartonella apis	1686310	S	4	0.00000	23	0.00000	14	0.00000	50	0.00001	0	0.00000
Bartonella alsatica	52764	S	3	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Bartonella quintana	803	S	2	0.00000	11	0.00000	5	0.00000	37	0.00001	0	0.00000
Bartonella vinsonii	33047	S	2	0.00000	1	0.00000	2	0.00000	2	0.00000	0	0.00000
Bartonella bovis	155194	S	1	0.00000	0	0.00000	3	0.00000	2	0.00000	0	0.00000
Bartonella australis	388640	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bartonella bacilliformis	774	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Martelella endophytica	1486262	S	24	0.00001	16	0.00000	10	0.00000	13	0.00000	1	0.00000
Martelella sp. AD-3	686597	S	3	0.00000	9	0.00000	18	0.00001	25	0.00000	0	0.00000
Martelella mediterranea	293089	S	1	0.00000	0	0.00000	0	0.00000	3	0.00000	1	0.00000
Aureimonas sp. AU20	1349819	S	1	0.00000	1	0.00000	6	0.00000	6	0.00000	0	0.00000
Candidatus Phaeomarinobacter ectocarpi	1458461	S	17	0.00001	1	0.00000	6	0.00000	8	0.00000	0	0.00000
Parvibaculum lavamentivorans	256618	S	1	0.00000	17	0.00000	12	0.00000	15	0.00000	0	0.00000
Pyruvatibacter mobilis	1712261	S	1	0.00000	5	0.00000	8	0.00000	6	0.00000	0	0.00000
Methylobacterium nodulans	114616	S	2	0.00000	2	0.00000	5	0.00000	4	0.00000	0	0.00000
Methylobacterium sp. 17Sr1-43	2202828	S	2	0.00000	1	0.00000	6	0.00000	2	0.00000	0	0.00000
Methylobacterium currus	2051553	S	3	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Microvirga sp. 17 mud 1-3	2082949	S	1	0.00000	1	0.00000	3	0.00000	10	0.00000	0	0.00000
Microvirga sp. HR1	2651334	S	1	0.00000	1	0.00000	5	0.00000	8	0.00000	14	0.00000
Ochrobactrum anthropi	529	S	4	0.00000	13	0.00000	66	0.00002	36	0.00001	14	0.00000
Ochrobactrum quorumnocens	271865	S	2	0.00000	0	0.00000	9	0.00000	4	0.00000	0	0.00000
Ochrobactrum pituitosum	571256	S	10	0.00000	0	0.00000	5	0.00000	0	0.00000	0	0.00000
Brucella sp. 2280	2592625	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Devosia sp. D6-9	2664417	S	3	0.00000	3	0.00000	7	0.00000	3	0.00000	0	0.00000
Devosia sp. A16	1736675	S	2	0.00000	18	0.00000	4	0.00000	19	0.00000	0	0.00000
Devosia sp. 1566	2499144	S	2	0.00000	14	0.00000	4	0.00000	10	0.00000	0	0.00000
Devosia ginsengisoli	400770	S	4	0.00000	10	0.00000	10	0.00000	11	0.00000	0	0.00000
Maritalea myrionectae	454601	S	2	0.00000	8	0.00000	13	0.00000	8	0.00000	0	0.00000
Pelagibacterium halotolerans	531813	S	2	0.00000	14	0.00000	8	0.00000	8	0.00000	0	0.00000
Pseudolabrys taiwanensis	331696	S	5	0.00000	21	0.00000	8	0.00000	21	0.00000	0	0.00000
Pseudolabrys sp. FHR47	2562284	S	5	0.00000	1	0.00000	6	0.00000	14	0.00000	0	0.00000
Azorhizobium caulinodans	7	S	1	0.00000	6	0.00000	8	0.00000	23	0.00000	0	0.00000
Ancylobacter sp. TS-1	1850374	S	1	0.00000	0	0.00000	5	0.00000	9	0.00000	0	0.00000
Starkeya sp. ORNL1	2709380	S	1	0.00000	3	0.00000	2	0.00000	9	0.00000	0	0.00000
Methylovirgula ligni	569860	S	5	0.00000	0	0.00000	1	0.00000	4	0.00000	0	0.00000
Beijerinckiaceae bacterium RH AL1	2572036	S	5	0.00000	1	0.00000	8	0.00000	3	0.00000	0	0.00000
Methyloligella sp. GL2	2742204	S	2	0.00000	7	0.00000	5	0.00000	11	0.00000	0	0.00000
Hartmannibacter diazotrophicus	1482074	S	1	0.00000	5	0.00000	17	0.00000	18	0.00000	0	0.00000
Chelatococcus sp. CO-6	1702325	S	1	0.00000	50	0.00001	7	0.00000	26	0.00001	0	0.00000
Celeribacter ethanolicus	1758178	S	49	0.00002	16	0.00000	11	0.00000	30	0.00001	0	0.00000
Celeribacter baekdonensis	875171	S	29	0.00001	84	0.00002	30	0.00001	89	0.00002	0	0.00000
Celeribacter indicus	1208324	S	2	0.00000	1	0.00000	12	0.00000	15	0.00000	1	0.00000
Celeribacter manganoxidans	1411902	S	1	0.00000	1	0.00000	2	0.00000	5	0.00000	0	0.00000
Labrenzia sp. VG12	2021862	S	42	0.00002	19	0.00000	10	0.00000	27	0.00001	0	0.00000
Labrenzia sp. CP4	1674922	S	8	0.00000	0	0.00000	4	0.00000	0	0.00000	0	0.00000
Labrenzia aggregata	187304	S	4	0.00000	29	0.00001	13	0.00000	11	0.00000	0	0.00000
Pannonibacter phragmitetus	121719	S	44	0.00002	45	0.00001	20	0.00001	37	0.00001	0	0.00000
Paracoccus sp. BM15	1529068	S	8	0.00000	0	0.00000	6	0.00000	5	0.00000	0	0.00000
Paracoccus sp. SC2-6	2259340	S	3	0.00000	27	0.00001	10	0.00000	17	0.00000	0	0.00000
Paracoccus sp. Arc7-R13	2500532	S	2	0.00000	0	0.00000	2	0.00000	2	0.00000	0	0.00000
Paracoccus kondratievae	135740	S	2	0.00000	3	0.00000	3	0.00000	18	0.00000	0	0.00000
Paracoccus liaowanqingii	2560053	S	1	0.00000	27	0.00001	16	0.00000	17	0.00000	0	0.00000
Paracoccus jeotgali	2065379	S	1	0.00000	10	0.00000	10	0.00000	9	0.00000	1	0.00000
Paracoccus pantotrophus	82367	S	1	0.00000	3	0.00000	3	0.00000	16	0.00000	3	0.00000
Paracoccus denitrificans	266	S	1	0.00000	7	0.00000	5	0.00000	9	0.00000	3	0.00000
Octadecabacter arcticus	53946	S	19	0.00001	19	0.00000	7	0.00000	31	0.00001	0	0.00000
Rhodobacter sphaeroides	1063	S	8	0.00000	56	0.00001	23	0.00001	61	0.00001	2	0.00000
Rhodobacter capsulatus	1061	S	3	0.00000	1	0.00000	5	0.00000	12	0.00000	0	0.00000
Sulfitobacter sp. D7	1968541	S	7	0.00000	5	0.00000	9	0.00000	23	0.00000	0	0.00000
Sulfitobacter sp. JL08	2070369	S	2	0.00000	3	0.00000	3	0.00000	9	0.00000	0	0.00000
Sulfitobacter sp. AM1-D1	1917485	S	1	0.00000	47	0.00001	24	0.00001	40	0.00001	1	0.00000
Parasedimentitalea marina	2483033	S	9	0.00000	2	0.00000	3	0.00000	7	0.00000	0	0.00000
Tateyamaria omphalii	299262	S	7	0.00000	1	0.00000	2	0.00000	0	0.00000	0	0.00000
Rhodovulum sp. MB263	308754	S	2	0.00000	3	0.00000	1	0.00000	11	0.00000	0	0.00000
Rhodovulum sp. P5	1564506	S	2	0.00000	5	0.00000	11	0.00000	34	0.00001	0	0.00000
Rhodovulum sulfidophilum	35806	S	2	0.00000	0	0.00000	1	0.00000	21	0.00000	0	0.00000
Planktomarina temperata	1284658	S	6	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000
Stappia indica	538381	S	2	0.00000	6	0.00000	13	0.00000	27	0.00001	1	0.00000
Stappia sp. ES.058	1881061	S	2	0.00000	8	0.00000	12	0.00000	20	0.00000	0	0.00000
Pseudohalocynthiibacter aestuariivivens	1591409	S	4	0.00000	5	0.00000	4	0.00000	1	0.00000	0	0.00000
Thalassococcus sp. S3	2017482	S	3	0.00000	6	0.00000	7	0.00000	1	0.00000	0	0.00000
Monaibacterium sp. ALG8	2715211	S	3	0.00000	1	0.00000	5	0.00000	12	0.00000	0	0.00000
Leisingera methylohalidivorans	133924	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leisingera aquaemixtae	1396826	S	1	0.00000	2	0.00000	9	0.00000	0	0.00000	0	0.00000
Mameliella alba	561184	S	3	0.00000	6	0.00000	6	0.00000	9	0.00000	0	0.00000
Epibacterium mobile	379347	S	2	0.00000	17	0.00000	9	0.00000	30	0.00001	0	0.00000
Pelagibaca abyssi	1250539	S	2	0.00000	19	0.00000	21	0.00001	19	0.00000	0	0.00000
Litoreibacter sp. LN3S51	2599296	S	2	0.00000	16	0.00000	1	0.00000	11	0.00000	0	0.00000
Defluviimonas alba	1335048	S	2	0.00000	1	0.00000	4	0.00000	2	0.00000	0	0.00000
Phaeobacter gallaeciensis	60890	S	2	0.00000	9	0.00000	13	0.00000	13	0.00000	0	0.00000
Halocynthiibacter arcticus	1579316	S	2	0.00000	1	0.00000	1	0.00000	7	0.00000	0	0.00000
Silicimonas algicola	1826607	S	2	0.00000	0	0.00000	2	0.00000	5	0.00000	1	0.00000
Gemmobacter sp. HYN0069	2169400	S	2	0.00000	30	0.00001	19	0.00001	46	0.00001	3	0.00000
Ruegeria sp. AD91A	2293862	S	2	0.00000	2	0.00000	0	0.00000	1	0.00000	0	0.00000
Roseovarius sp. MME-070	2494550	S	1	0.00000	0	0.00000	1	0.00000	4	0.00000	0	0.00000
Roseovarius sp. THAF8	2587846	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Roseobacter denitrificans	2434	S	2	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
Boseongicola sp. CCM32	2552942	S	1	0.00000	4	0.00000	3	0.00000	5	0.00000	0	0.00000
Haematobacter massiliensis	195105	S	1	0.00000	0	0.00000	7	0.00000	8	0.00000	0	0.00000
Yoonia vestfoldensis	245188	S	1	0.00000	0	0.00000	1	0.00000	2	0.00000	0	0.00000
Paraoceanicella profunda	2579971	S	1	0.00000	9	0.00000	6	0.00000	34	0.00001	0	0.00000
Roseibacterium elongatum	159346	S	1	0.00000	1	0.00000	3	0.00000	7	0.00000	0	0.00000
Yangia pacifica	311180	S	1	0.00000	22	0.00000	11	0.00000	21	0.00000	0	0.00000
Pseudorhodobacter sp. S12M18	2500533	S	1	0.00000	3	0.00000	3	0.00000	5	0.00000	10	0.00000
Maribius sp. THAF1	2587842	S	1	0.00000	12	0.00000	6	0.00000	6	0.00000	0	0.00000
Hyphobacterium sp. CCMP332	2749086	S	285	0.00011	41	0.00001	23	0.00001	48	0.00001	0	0.00000
Hyphomonas sp. Mor2	1906738	S	12	0.00000	25	0.00000	10	0.00000	12	0.00000	0	0.00000
Maricaulis maris	74318	S	3	0.00000	31	0.00001	7	0.00000	21	0.00000	0	0.00000
Glycocaulis alkaliphilus	1434191	S	2	0.00000	2	0.00000	5	0.00000	0	0.00000	0	0.00000
Altererythrobacter sp. B11	2060312	S	351	0.00014	2	0.00000	2	0.00000	1	0.00000	0	0.00000
Altererythrobacter namhicola	645517	S	3	0.00000	2	0.00000	2	0.00000	1	0.00000	0	0.00000
Altererythrobacter ishigakiensis	476157	S	2	0.00000	2	0.00000	4	0.00000	8	0.00000	0	0.00000
Altererythrobacter mangrovi	1982042	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erythrobacter mangrovi	2739433	S	10	0.00000	2	0.00000	2	0.00000	4	0.00000	0	0.00000
Erythrobacter seohaensis	266951	S	5	0.00000	10	0.00000	4	0.00000	22	0.00000	0	0.00000
Erythrobacter gangjinensis	502682	S	3	0.00000	0	0.00000	0	0.00000	7	0.00000	0	0.00000
Qipengyuania sediminis	1532023	S	3	0.00000	9	0.00000	3	0.00000	11	0.00000	0	0.00000
Croceicoccus marinus	450378	S	1	0.00000	20	0.00000	6	0.00000	12	0.00000	0	0.00000
Croceicoccus naphthovorans	1348774	S	1	0.00000	9	0.00000	20	0.00001	28	0.00001	0	0.00000
Sphingomonas koreensis	93064	S	77	0.00003	1	0.00000	1	0.00000	4	0.00000	0	0.00000
Sphingomonas rhizophila	2071607	S	33	0.00001	0	0.00000	1	0.00000	11	0.00000	0	0.00000
Sphingomonas sp. CSW-10	2698828	S	4	0.00000	3	0.00000	4	0.00000	3	0.00000	0	0.00000
Sphingomonas sp. KC8	1030157	S	3	0.00000	2	0.00000	3	0.00000	2	0.00000	0	0.00000
Sphingomonas sp. AP4-R1	2735134	S	2	0.00000	0	0.00000	10	0.00000	3	0.00000	0	0.00000
Sphingomonas sp. C8-2	2492837	S	2	0.00000	61	0.00001	21	0.00001	33	0.00001	0	0.00000
Sphingomonas sp. C33	2698679	S	2	0.00000	18	0.00000	20	0.00001	15	0.00000	0	0.00000
Sphingomonas sp. LM7	1938607	S	2	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000
Sphingomonas sp. YZ-8	2319844	S	1	0.00000	4	0.00000	9	0.00000	22	0.00000	0	0.00000
Sphingomonas sp. HMP6	1517551	S	1	0.00000	1	0.00000	2	0.00000	12	0.00000	0	0.00000
Sphingomonas sp. LMO-1	2681549	S	1	0.00000	5	0.00000	2	0.00000	3	0.00000	0	0.00000
Sphingomonas sanxanigenens	397260	S	8	0.00000	60	0.00001	20	0.00001	29	0.00001	0	0.00000
Sphingomonas wittichii	160791	S	6	0.00000	40	0.00001	6	0.00000	49	0.00001	0	0.00000
Sphingomonas ginsengisoli An et al. 2013	363835	S	5	0.00000	1	0.00000	0	0.00000	7	0.00000	0	0.00000
Sphingomonas indica	941907	S	5	0.00000	7	0.00000	2	0.00000	8	0.00000	0	0.00000
Sphingomonas paucimobilis	13689	S	1	0.00000	21	0.00000	12	0.00000	11	0.00000	0	0.00000
Sphingomonas alpina	653931	S	1	0.00000	2	0.00000	6	0.00000	2	0.00000	1	0.00000
Sphingomonas daechungensis	1176646	S	1	0.00000	0	0.00000	0	0.00000	1	0.00000	1	0.00000
Sphingobium sp. EP60837	1855519	S	30	0.00001	3	0.00000	1	0.00000	5	0.00000	0	0.00000
Sphingobium sp. SCG-1	2072936	S	4	0.00000	49	0.00001	20	0.00001	26	0.00001	0	0.00000
Sphingobium sp. YG1	2082188	S	3	0.00000	19	0.00000	13	0.00000	9	0.00000	0	0.00000
Sphingobium sp. RAC03	1843368	S	2	0.00000	2	0.00000	8	0.00000	6	0.00000	0	0.00000
Sphingobium sp. MI1205	407020	S	1	0.00000	23	0.00000	9	0.00000	5	0.00000	0	0.00000
Sphingobium yanoikuyae	13690	S	7	0.00000	21	0.00000	29	0.00001	39	0.00001	0	0.00000
Sphingobium cloacae	120107	S	5	0.00000	9	0.00000	8	0.00000	11	0.00000	3	0.00000
Sphingopyxis sp. LPB0140	1913578	S	18	0.00001	4	0.00000	3	0.00000	1	0.00000	0	0.00000
Sphingopyxis sp. PAMC25046	2565556	S	2	0.00000	30	0.00001	24	0.00001	65	0.00001	0	0.00000
Sphingopyxis fribergensis	1515612	S	2	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Zymomonas mobilis	542	S	16	0.00001	8	0.00000	5	0.00000	22	0.00000	0	0.00000
Novosphingobium ginsenosidimutans	1176536	S	8	0.00000	3	0.00000	1	0.00000	22	0.00000	0	0.00000
Novosphingobium sp. P6W	1609758	S	2	0.00000	1	0.00000	2	0.00000	11	0.00000	0	0.00000
Novosphingobium sp. PP1Y	702113	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium tardaugens	169176	S	1	0.00000	24	0.00000	7	0.00000	12	0.00000	0	0.00000
Blastomonas fulva	1550728	S	3	0.00000	1	0.00000	1	0.00000	6	0.00000	0	0.00000
Citromicrobium sp. JL477	1634516	S	2	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000
Sandaracinobacter sp. M6	2759707	S	1	0.00000	3	0.00000	13	0.00000	11	0.00000	0	0.00000
Tardibacter chloracetimidivorans	1921510	S	1	0.00000	2	0.00000	5	0.00000	12	0.00000	0	0.00000
Acetobacteraceae bacterium	1909293	S	171	0.00007	21	0.00000	14	0.00000	33	0.00001	0	0.00000
Neokomagataea sp. Ha5	2558360	S	74	0.00003	1	0.00000	3	0.00000	4	0.00000	0	0.00000
Neokomagataea tanensis	661191	S	22	0.00001	18	0.00000	6	0.00000	43	0.00001	0	0.00000
Acetobacter ghanensis	431306	S	20	0.00001	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Acetobacter tropicalis	104102	S	21	0.00001	3	0.00000	0	0.00000	3	0.00000	0	0.00000
Acetobacter orientalis	146474	S	2	0.00000	3	0.00000	10	0.00000	1	0.00000	0	0.00000
Acetobacter ascendens	481146	S	2	0.00000	12	0.00000	18	0.00001	42	0.00001	0	0.00000
Acetobacter persici	1076596	S	1	0.00000	0	0.00000	5	0.00000	6	0.00000	0	0.00000
Bombella sp. KACC 21507	2697033	S	26	0.00001	6	0.00000	8	0.00000	20	0.00000	1	0.00000
Komagataeibacter xylinus	28448	S	8	0.00000	56	0.00001	24	0.00001	64	0.00001	1	0.00000
Komagataeibacter hansenii	436	S	1	0.00000	1	0.00000	3	0.00000	4	0.00000	8	0.00000
Komagataeibacter nataicola	265960	S	1	0.00000	8	0.00000	9	0.00000	10	0.00000	0	0.00000
Gluconobacter albidus	318683	S	5	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Gluconobacter thailandicus	257438	S	4	0.00000	4	0.00000	1	0.00000	4	0.00000	0	0.00000
Gluconobacter oxydans	442	S	1	0.00000	3	0.00000	7	0.00000	25	0.00000	0	0.00000
Swingsia samuiensis	1293412	S	4	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Swingsia sp. F3b2	2558361	S	3	0.00000	2	0.00000	4	0.00000	8	0.00000	0	0.00000
Roseomonas gilardii	257708	S	6	0.00000	2	0.00000	5	0.00000	10	0.00000	0	0.00000
Granulibacter bethesdensis	364410	S	5	0.00000	6	0.00000	10	0.00000	16	0.00000	0	0.00000
Commensalibacter sp. ESL0284	2070537	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Acidiphilium cryptum	524	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Parasaccharibacter apium	1510841	S	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Thalassospira indica	1891279	S	80	0.00003	6	0.00000	2	0.00000	6	0.00000	6	0.00000
Thalassospira xiamenensis	220697	S	1	0.00000	3	0.00000	0	0.00000	3	0.00000	0	0.00000
Rhodospirillum rubrum	1085	S	51	0.00002	3	0.00000	7	0.00000	21	0.00000	1	0.00000
Rhodospirillum centenum	34018	S	9	0.00000	0	0.00000	3	0.00000	6	0.00000	1	0.00000
Azospirillum lipoferum	193	S	28	0.00001	7	0.00000	8	0.00000	24	0.00000	0	0.00000
Azospirillum brasilense	192	S	8	0.00000	127	0.00002	23	0.00001	131	0.00003	0	0.00000
Azospirillum sp. TSH100	652764	S	6	0.00000	43	0.00001	17	0.00000	19	0.00000	0	0.00000
Azospirillum sp. TSA2s	709810	S	1	0.00000	0	0.00000	1	0.00000	3	0.00000	0	0.00000
Azospirillum thiophilum	528244	S	3	0.00000	0	0.00000	2	0.00000	13	0.00000	0	0.00000
Azospirillum ramasamyi	682998	S	1	0.00000	1	0.00000	3	0.00000	2	0.00000	0	0.00000
Magnetospirillum sp. XM-1	1663591	S	11	0.00000	0	0.00000	5	0.00000	3	0.00000	0	0.00000
Magnetospirillum gryphiswaldense	55518	S	1	0.00000	490	0.00009	111	0.00003	473	0.00009	0	0.00000
Candidatus Endolissoclinum faulkneri	1263979	S	7	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000
Magnetospira sp. QH-2	1288970	S	5	0.00000	2	0.00000	5	0.00000	12	0.00000	1	0.00000
Niveispirillum cyanobacteriorum	1612173	S	5	0.00000	7	0.00000	4	0.00000	26	0.00001	1	0.00000
Hypericibacter adhaerens	2602016	S	3	0.00000	6	0.00000	6	0.00000	23	0.00000	0	0.00000
Tistrella mobilis	171437	S	2	0.00000	52	0.00001	17	0.00000	27	0.00001	0	0.00000
Nitrospirillum amazonense	28077	S	2	0.00000	10	0.00000	8	0.00000	31	0.00001	0	0.00000
Rhodospirillaceae bacterium B3	2728875	S	1	0.00000	8	0.00000	11	0.00000	12	0.00000	0	0.00000
Indioceanicola profundi	2220096	S	1	0.00000	41	0.00001	15	0.00000	23	0.00000	0	0.00000
Ehrlichia ruminantium	779	S	56	0.00002	5	0.00000	8	0.00000	3	0.00000	0	0.00000
Ehrlichia chaffeensis	945	S	14	0.00001	0	0.00000	1	0.00000	2	0.00000	0	0.00000
Ehrlichia canis	944	S	9	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ehrlichia muris	35795	S	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wolbachia endosymbiont of Ctenocephalides felis wCfeJ	2732594	S	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis	1812115	S	9	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wolbachia endosymbiont of Cruorifilaria tuberocauda	1812111	S	2	0.00000	15	0.00000	12	0.00000	22	0.00000	0	0.00000
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	1	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
